,x,y,EVI
15737,-8554721.826,426363.5274,5324.666504
15738,-8554490.17,426363.5274,4821.833496
15739,-8554258.513,426363.5274,4729.833496
15740,-8552636.919,426363.5274,3756.305664
15741,-8552405.263,426363.5274,4316.293945
15742,-8552173.606,426363.5274,5090.571289
15743,-8551478.637,426363.5274,5302.083496
15744,-8550552.012,426363.5274,4557.600098
15745,-8554953.483,426131.8711,5516.856934
15746,-8554721.826,426131.8711,5616.143066
15747,-8554490.17,426131.8711,4941.266602
15748,-8554258.513,426131.8711,4962.3125
15749,-8553795.201,426131.8711,4509.959961
15750,-8553100.232,426131.8711,4779.535645
15751,-8551478.637,426131.8711,5259.230957
15752,-8551246.981,426131.8711,4816.913086
15753,-8551015.324,426131.8711,4400.916504
15754,-8554721.826,425900.2147,6038.666504
15755,-8554490.17,425900.2147,5271.600098
15756,-8554026.857,425900.2147,4733.120117
15757,-8553795.201,425900.2147,4610.208496
15758,-8553563.544,425900.2147,4942.272949
15759,-8553100.232,425900.2147,4819.133301
15760,-8552868.575,425900.2147,4892.896484
15761,-8552636.919,425900.2147,4451.103516
15762,-8552405.263,425900.2147,4558.384766
15763,-8551246.981,425900.2147,4977.444336
15764,-8554953.483,425668.5583,5944.5
15765,-8554721.826,425668.5583,4963
15766,-8554490.17,425668.5583,4697.643066
15767,-8554026.857,425668.5583,4693.473633
15768,-8553795.201,425668.5583,5003.388672
15769,-8553563.544,425668.5583,4980.649902
15770,-8551015.324,425668.5583,4380.240234
15771,-8554953.483,425436.902,4913
15772,-8554490.17,425436.902,4696.066895
15773,-8554258.513,425436.902,4491.733398
15774,-8554026.857,425436.902,4493
15775,-8553795.201,425436.902,4735.523926
15776,-8553331.888,425436.902,4982
15777,-8553100.232,425436.902,4979.217285
15778,-8552868.575,425436.902,5102.80957
15779,-8556111.764,425205.2456,109
15780,-8555648.452,425205.2456,278
15781,-8555416.795,425205.2456,1453.5
15782,-8554953.483,425205.2456,4011
15783,-8554490.17,425205.2456,4911.125
15784,-8553563.544,425205.2456,4736.75
15785,-8553331.888,425205.2456,4906.285645
15786,-8553100.232,425205.2456,4837.619141
15787,-8556343.421,424973.5893,307
15788,-8556111.764,424973.5893,298
15789,-8555185.139,424973.5893,2415
15790,-8554953.483,424973.5893,4191
15791,-8554490.17,424973.5893,4860.111328
15792,-8554258.513,424973.5893,4368.125
15793,-8553795.201,424973.5893,4419.625
15794,-8553563.544,424973.5893,4593.047852
15795,-8553100.232,424973.5893,4545.619141
15796,-8552868.575,424973.5893,4552.350098
15797,-8552636.919,424973.5893,4530.333496
15798,-8551710.293,424973.5893,4731.913086
15799,-8557733.359,424741.9329,172
15800,-8556343.421,424741.9329,124
15801,-8554721.826,424741.9329,4895.846191
15802,-8554026.857,424741.9329,3823.866699
15803,-8553563.544,424741.9329,2085.684326
15804,-8551941.95,424741.9329,4600.579102
15805,-8551710.293,424741.9329,4474.56543
15806,-8551246.981,424741.9329,4652.444336
15807,-8557501.702,424510.2765,148
15808,-8556575.077,424510.2765,3706.363525
15809,-8556343.421,424510.2765,3355.25
15810,-8556111.764,424510.2765,3395.428467
15811,-8555416.795,424510.2765,731.0714111
15812,-8555185.139,424510.2765,48.66666794
15813,-8554490.17,424510.2765,1149.714233
15814,-8553563.544,424510.2765,2496
15815,-8553100.232,424510.2765,3407.8125
15816,-8551710.293,424510.2765,3993.304443
15817,-8551246.981,424510.2765,4271.608887
15818,-8551015.324,424510.2765,4247.52002
15819,-8557965.015,424278.6202,316
15820,-8557501.702,424278.6202,1025.555542
15821,-8555416.795,424278.6202,3504.538574
15822,-8555185.139,424278.6202,2055.75
15823,-8554953.483,424278.6202,1015.090881
15824,-8554721.826,424278.6202,210.25
15825,-8554258.513,424278.6202,74.84210205
15826,-8554026.857,424278.6202,979.2857056
15827,-8553100.232,424278.6202,4400.842285
15828,-8557965.015,424046.9638,1354
15829,-8557733.359,424046.9638,1317.75
15830,-8557501.702,424046.9638,4133.888672
15831,-8557270.046,424046.9638,4068
15832,-8556806.733,424046.9638,4814.913086
15833,-8556575.077,424046.9638,4967.681641
15834,-8556343.421,424046.9638,5112.625
15835,-8556111.764,424046.9638,5071.916504
15836,-8555880.108,424046.9638,4988.40918
15837,-8559123.297,423815.3075,653.75
15838,-8557965.015,423815.3075,1233.75
15839,-8557733.359,423815.3075,3528.125
15840,-8557501.702,423815.3075,4986.799805
15841,-8557270.046,423815.3075,5036.888672
15842,-8557038.39,423815.3075,4957.588379
15843,-8556806.733,423815.3075,4952.653809
15844,-8556575.077,423815.3075,5083.074219
15845,-8556343.421,423815.3075,5285.230957
15846,-8556111.764,423815.3075,5121.080078
15847,-8555880.108,423815.3075,4916.714355
15848,-8555648.452,423815.3075,4867.333496
15849,-8555416.795,423815.3075,4780.86377
15850,-8555185.139,423815.3075,4479.577148
15851,-8554490.17,423815.3075,4404.416504
15852,-8554258.513,423815.3075,3023.541748
15853,-8559123.297,423583.6511,3665.5
15854,-8558196.672,423583.6511,462.7999878
15855,-8555880.108,423583.6511,4997.727051
15856,-8555648.452,423583.6511,4946.5
15857,-8555416.795,423583.6511,5009.43457
15858,-8554953.483,423583.6511,3707.523926
15859,-8554490.17,423583.6511,4638.356934
15860,-8554026.857,423583.6511,2153.470703
15861,-8559586.61,423351.9948,1017.833313
15862,-8559354.953,423351.9948,3745
15863,-8559123.297,423351.9948,5228.285645
15864,-8558891.641,423351.9948,3747.666748
15865,-8558659.984,423351.9948,2149.399902
15866,-8557038.39,423351.9948,5322.285645
15867,-8556806.733,423351.9948,5220.047852
15868,-8556575.077,423351.9948,5220.304199
15869,-8556343.421,423351.9948,5209.695801
15870,-8555648.452,423351.9948,4821.600098
15871,-8555185.139,423351.9948,4177.956543
15872,-8554953.483,423351.9948,4139.444336
15873,-8554721.826,423351.9948,4350.359863
15874,-8561671.517,423120.3384,829.0999756
15875,-8561439.861,423120.3384,1114.599976
15876,-8561208.204,423120.3384,2598.428467
15877,-8560744.891,423120.3384,634.2999878
15878,-8559586.61,423120.3384,493.6000061
15879,-8559354.953,423120.3384,2969.833252
15880,-8559123.297,423120.3384,4604.875
15881,-8558891.641,423120.3384,5162.75
15882,-8558659.984,423120.3384,4974.083496
15883,-8558428.328,423120.3384,3139.800049
15884,-8558196.672,423120.3384,161.75
15885,-8557733.359,423120.3384,4098.799805
15886,-8557501.702,423120.3384,5469.625
15887,-8557270.046,423120.3384,5167.200195
15888,-8557038.39,423120.3384,5292.538574
15889,-8556806.733,423120.3384,4822.549805
15890,-8556575.077,423120.3384,4816.681641
15891,-8556343.421,423120.3384,4704.43457
15892,-8556111.764,423120.3384,4883.571289
15893,-8555648.452,423120.3384,4534.399902
15894,-8554953.483,423120.3384,4671.875
15895,-8552868.575,423120.3384,5417.82373
15896,-8552636.919,423120.3384,5225.266602
15897,-8561671.517,422888.682,3260
15898,-8561439.861,422888.682,3970.117676
15899,-8560744.891,422888.682,5114.63623
15900,-8560513.235,422888.682,3670.368408
15901,-8560281.579,422888.682,1446.058838
15902,-8559354.953,422888.682,2319.272705
15903,-8559123.297,422888.682,4808.25
15904,-8558891.641,422888.682,5294
15905,-8558428.328,422888.682,4323.799805
15906,-8557270.046,422888.682,5815.571289
15907,-8557038.39,422888.682,5292.666504
15908,-8556575.077,422888.682,5205.307617
15909,-8556343.421,422888.682,4619.785645
15910,-8556111.764,422888.682,4622.856934
15911,-8555880.108,422888.682,4524.200195
15912,-8555416.795,422888.682,4640.181641
15913,-8554953.483,422888.682,4256.714355
15914,-8554721.826,422888.682,3143.75
15915,-8561671.517,422657.0257,5160.541504
15916,-8561439.861,422657.0257,5153.952148
15917,-8561208.204,422657.0257,5177.761719
15918,-8560976.548,422657.0257,5268.700195
15919,-8560513.235,422657.0257,4339.13623
15920,-8559818.266,422657.0257,216.25
15921,-8559586.61,422657.0257,614.5384521
15922,-8559123.297,422657.0257,4043.25
15923,-8558891.641,422657.0257,4729.222168
15924,-8557501.702,422657.0257,3494.833252
15925,-8557270.046,422657.0257,4475.571289
15926,-8557038.39,422657.0257,5469.666504
15927,-8556806.733,422657.0257,5311.5
15928,-8556575.077,422657.0257,5180.727051
15929,-8556343.421,422657.0257,4629.643066
15930,-8556111.764,422657.0257,4521.643066
15931,-8555880.108,422657.0257,4583.600098
15932,-8555648.452,422657.0257,4707.263184
15933,-8555185.139,422657.0257,4773.856934
15934,-8554721.826,422657.0257,3866.375
15935,-8554490.17,422657.0257,3414.40918
15936,-8554258.513,422657.0257,4238.416504
15937,-8561439.861,422425.3693,4910.653809
15938,-8561208.204,422425.3693,4687.913086
15939,-8560976.548,422425.3693,4769.577148
15940,-8560744.891,422425.3693,4557.115234
15941,-8560513.235,422425.3693,4172.143066
15942,-8560281.579,422425.3693,4292.555664
15943,-8560049.922,422425.3693,2913.052734
15944,-8559818.266,422425.3693,937.5652466
15945,-8559586.61,422425.3693,565.8181763
15946,-8559354.953,422425.3693,2828.800049
15947,-8559123.297,422425.3693,4648.549805
15948,-8558891.641,422425.3693,4902
15949,-8557270.046,422425.3693,4797
15950,-8557038.39,422425.3693,4866
15951,-8556806.733,422425.3693,5274.285645
15952,-8556111.764,422425.3693,4852.272949
15953,-8555880.108,422425.3693,4788.157715
15954,-8555648.452,422425.3693,4880.882324
15955,-8554953.483,422425.3693,4659.307617
15956,-8554721.826,422425.3693,4096.040039
15957,-8554026.857,422425.3693,4565.856934
15958,-8553331.888,422425.3693,4747.631348
15959,-8561439.861,422193.713,4833.739258
15960,-8561208.204,422193.713,4871.608887
15961,-8560976.548,422193.713,4996.269043
15962,-8560744.891,422193.713,4884.875
15963,-8560513.235,422193.713,4844.178711
15964,-8560281.579,422193.713,4808.879883
15965,-8559818.266,422193.713,1456.791626
15966,-8559586.61,422193.713,1109.421021
15967,-8559354.953,422193.713,3806.086914
15968,-8559123.297,422193.713,4833.200195
15969,-8558196.672,422193.713,4584.75
15970,-8557733.359,422193.713,1081
15971,-8557038.39,422193.713,4670
15972,-8556806.733,422193.713,4003.333252
15973,-8556575.077,422193.713,3980.666748
15974,-8556343.421,422193.713,3066.600098
15975,-8556111.764,422193.713,4250.799805
15976,-8555648.452,422193.713,4699.944336
15977,-8555416.795,422193.713,4518
15978,-8554953.483,422193.713,4194.037109
15979,-8554721.826,422193.713,3901.040039
15980,-8561671.517,421962.0566,4865.279785
15981,-8561208.204,421962.0566,4930.307617
15982,-8560976.548,421962.0566,5098.143066
15983,-8560744.891,421962.0566,5041.962891
15984,-8560513.235,421962.0566,4852.346191
15985,-8560281.579,421962.0566,4909.307617
15986,-8560049.922,421962.0566,4547.269043
15987,-8559818.266,421962.0566,1679.782593
15988,-8559586.61,421962.0566,1012.304321
15989,-8559123.297,421962.0566,4954.833496
15990,-8558428.328,421962.0566,5377.071289
15991,-8558196.672,421962.0566,4997
15992,-8557965.015,421962.0566,4280.299805
15993,-8557733.359,421962.0566,3263.333252
15994,-8557270.046,421962.0566,2012.199951
15995,-8557038.39,421962.0566,2438.199951
15996,-8556806.733,421962.0566,1712.599976
15997,-8556575.077,421962.0566,1750.333374
15998,-8556343.421,421962.0566,1415.5
15999,-8556111.764,421962.0566,1624.052612
16000,-8555880.108,421962.0566,2508.384521
16001,-8555648.452,421962.0566,3471.333252
16002,-8555416.795,421962.0566,4056.608643
16003,-8554953.483,421962.0566,4089.318115
16004,-8554490.17,421962.0566,4966.476074
16005,-8561671.517,421730.4002,4937.577148
16006,-8560976.548,421730.4002,5163.592773
16007,-8560513.235,421730.4002,4721.814941
16008,-8560049.922,421730.4002,4929.518555
16009,-8559818.266,421730.4002,3168.173828
16010,-8559586.61,421730.4002,1665.782593
16011,-8559354.953,421730.4002,3214.5
16012,-8559123.297,421730.4002,5090.82373
16013,-8558428.328,421730.4002,5433.153809
16014,-8557965.015,421730.4002,4945.90918
16015,-8557733.359,421730.4002,4694.5
16016,-8557501.702,421730.4002,4558.5
16017,-8556806.733,421730.4002,4771.285645
16018,-8556575.077,421730.4002,4525
16019,-8556343.421,421730.4002,3921.071533
16020,-8555880.108,421730.4002,2080.263184
16021,-8555648.452,421730.4002,1695.782593
16022,-8555416.795,421730.4002,2340.466553
16023,-8555185.139,421730.4002,4539.13623
16024,-8554953.483,421730.4002,3728.315674
16025,-8554490.17,421730.4002,4769.700195
16026,-8561903.173,421498.7439,4898.59082
16027,-8560976.548,421498.7439,5138.347656
16028,-8560744.891,421498.7439,4974.739258
16029,-8560513.235,421498.7439,4859.439941
16030,-8560049.922,421498.7439,4713.269043
16031,-8559818.266,421498.7439,3698.3479
16032,-8558659.984,421498.7439,3214.923096
16033,-8558428.328,421498.7439,2803.09082
16034,-8558196.672,421498.7439,2647.625
16035,-8557965.015,421498.7439,2850.714355
16036,-8557501.702,421498.7439,2717.857178
16037,-8557270.046,421498.7439,2425.181885
16038,-8557038.39,421498.7439,3466.428467
16039,-8556806.733,421498.7439,4238.238281
16040,-8556575.077,421498.7439,4956.722168
16041,-8555648.452,421498.7439,3362.260986
16042,-8555416.795,421498.7439,2247.75
16043,-8555185.139,421498.7439,4216.913086
16044,-8554953.483,421498.7439,4498.904785
16045,-8554026.857,421498.7439,5274.56543
16046,-8561671.517,421267.0875,4964.916504
16047,-8561439.861,421267.0875,5028.640137
16048,-8561208.204,421267.0875,5068.200195
16049,-8560976.548,421267.0875,5077.217285
16050,-8560744.891,421267.0875,4841.043457
16051,-8560513.235,421267.0875,4773.791504
16052,-8558891.641,421267.0875,1402.769287
16053,-8558659.984,421267.0875,1365.333374
16054,-8558428.328,421267.0875,574.1538696
16055,-8558196.672,421267.0875,955.25
16056,-8557965.015,421267.0875,1301.666626
16057,-8557733.359,421267.0875,1811.5
16058,-8557501.702,421267.0875,2370
16059,-8557270.046,421267.0875,2316.833252
16060,-8556806.733,421267.0875,2115.470703
16061,-8556575.077,421267.0875,3570.222168
16062,-8556343.421,421267.0875,4494.100098
16063,-8556111.764,421267.0875,4591.315918
16064,-8555880.108,421267.0875,4440.739258
16065,-8555648.452,421267.0875,4020.050049
16066,-8555185.139,421267.0875,3382.600098
16067,-8554953.483,421267.0875,4361.055664
16068,-8561439.861,421035.4312,5074.678711
16069,-8560513.235,421035.4312,4696.321289
16070,-8558659.984,421035.4312,1015
16071,-8558428.328,421035.4312,1191.666626
16072,-8558196.672,421035.4312,2320.428467
16073,-8557965.015,421035.4312,3204
16074,-8557733.359,421035.4312,3782.5
16075,-8557501.702,421035.4312,4504.5
16076,-8557038.39,421035.4312,4967.277832
16077,-8556806.733,421035.4312,3646.523926
16078,-8556343.421,421035.4312,3814.666748
16079,-8556111.764,421035.4312,5094.19043
16080,-8555648.452,421035.4312,4759
16081,-8554953.483,421035.4312,3087.875
16082,-8557038.39,420803.7748,5086.149902
16083,-8556806.733,420803.7748,4615.666504
16084,-8556575.077,420803.7748,2845.703613
16085,-8556343.421,420803.7748,3131.269287
16086,-8556111.764,420803.7748,4715.652344
16087,-8555880.108,420803.7748,4873
16088,-8555185.139,420803.7748,3633.800049
16089,-8554721.826,420803.7748,4472.428711
16090,-8554026.857,420803.7748,5269.478027
16091,-8557733.359,420572.1185,4871.166504
16092,-8557501.702,420572.1185,5178.846191
16093,-8557038.39,420572.1185,5208.13623
16094,-8556575.077,420572.1185,4028.105225
16095,-8556343.421,420572.1185,3236.272705
16096,-8556111.764,420572.1185,3511.727295
16097,-8555880.108,420572.1185,4686.263184
16098,-8555648.452,420572.1185,4797.049805
16099,-8555416.795,420572.1185,4628
16100,-8555185.139,420572.1185,4094.058838
16101,-8553795.201,420572.1185,5178.666504
16102,-8558659.984,420340.4621,1108.75
16103,-8558428.328,420340.4621,1433.142822
16104,-8558196.672,420340.4621,2775.5
16105,-8557501.702,420340.4621,4974.538574
16106,-8557270.046,420340.4621,4845.652344
16107,-8557038.39,420340.4621,4996.90918
16108,-8556575.077,420340.4621,5028.740723
16109,-8556343.421,420340.4621,4644.826172
16110,-8556111.764,420340.4621,3494.095215
16111,-8555880.108,420340.4621,3616.666748
16112,-8555648.452,420340.4621,4197.799805
16113,-8555416.795,420340.4621,4551.9375
16114,-8555185.139,420340.4621,4322.8125
16115,-8554953.483,420340.4621,4315.444336
16116,-8561208.204,420108.8057,4962.43457
16117,-8559818.266,420108.8057,4497.5
16118,-8559586.61,420108.8057,3522.571533
16119,-8559354.953,420108.8057,1142.944458
16120,-8559123.297,420108.8057,590.2272949
16121,-8558659.984,420108.8057,1352.866699
16122,-8558428.328,420108.8057,2308.466553
16123,-8558196.672,420108.8057,2272.875
16124,-8557965.015,420108.8057,3128.333252
16125,-8557733.359,420108.8057,3891.863525
16126,-8557501.702,420108.8057,4511.869629
16127,-8557038.39,420108.8057,4765.807617
16128,-8556806.733,420108.8057,5038.115234
16129,-8556575.077,420108.8057,4857.333496
16130,-8556343.421,420108.8057,4990.399902
16131,-8556111.764,420108.8057,4602.75
16132,-8555648.452,420108.8057,3973.636475
16133,-8555416.795,420108.8057,4552
16134,-8555185.139,420108.8057,4535.095215
16135,-8560976.548,419877.1494,4194.799805
16136,-8559818.266,419877.1494,3706.1875
16137,-8559586.61,419877.1494,2096.350098
16138,-8559354.953,419877.1494,1665.210571
16139,-8559123.297,419877.1494,1891.095215
16140,-8558891.641,419877.1494,2131.550049
16141,-8558659.984,419877.1494,2285.3125
16142,-8558428.328,419877.1494,2832.529297
16143,-8558196.672,419877.1494,3001.666748
16144,-8557965.015,419877.1494,2881.470703
16145,-8557733.359,419877.1494,4281.619141
16146,-8557501.702,419877.1494,4827.238281
16147,-8557270.046,419877.1494,4869.384766
16148,-8557038.39,419877.1494,4817.75
16149,-8556806.733,419877.1494,4980.115234
16150,-8556575.077,419877.1494,4852.653809
16151,-8556111.764,419877.1494,5019.315918
16152,-8555648.452,419877.1494,4442.681641
16153,-8561439.861,419645.493,4755.666504
16154,-8561208.204,419645.493,4490.25
16155,-8560976.548,419645.493,4161.353027
16156,-8560744.891,419645.493,4766.117676
16157,-8560513.235,419645.493,4785.09082
16158,-8559586.61,419645.493,1906.5
16159,-8559354.953,419645.493,1796.363647
16160,-8559123.297,419645.493,2593.611084
16161,-8558891.641,419645.493,3188.153809
16162,-8558428.328,419645.493,3103.611084
16163,-8558196.672,419645.493,2432
16164,-8557965.015,419645.493,2616.421143
16165,-8557733.359,419645.493,3470.357178
16166,-8557501.702,419645.493,4644.399902
16167,-8557270.046,419645.493,4841.291504
16168,-8556806.733,419645.493,4841.80957
16169,-8556575.077,419645.493,4725.368652
16170,-8556343.421,419645.493,5006.526367
16171,-8555880.108,419645.493,4547.646973
16172,-8555416.795,419645.493,4711.59082
16173,-8561208.204,419413.8367,3876.5
16174,-8560976.548,419413.8367,3729.6875
16175,-8560744.891,419413.8367,4667.9375
16176,-8560281.579,419413.8367,4200.181641
16177,-8558891.641,419413.8367,4318.071289
16178,-8558659.984,419413.8367,4492.526367
16179,-8557965.015,419413.8367,3364.315674
16180,-8557038.39,419413.8367,3943.307617
16181,-8556575.077,419413.8367,4573.055664
16182,-8556343.421,419413.8367,4849.521973
16183,-8556111.764,419413.8367,4797
16184,-8555880.108,419413.8367,4622.80957
16185,-8554258.513,419413.8367,4685.166504
16186,-8561208.204,419182.1803,2526
16187,-8560976.548,419182.1803,2716
16188,-8560744.891,419182.1803,2716
16189,-8560513.235,419182.1803,2274.333252
16190,-8560281.579,419182.1803,2274.333252
16191,-8559818.266,419182.1803,1617.333374
16192,-8557965.015,419182.1803,3781.649902
16193,-8557501.702,419182.1803,3621.238037
16194,-8557270.046,419182.1803,3519.235352
16195,-8557038.39,419182.1803,2620.411865
16196,-8556806.733,419182.1803,2654.949951
16197,-8556343.421,419182.1803,3694.722168
16198,-8556111.764,419182.1803,4673.649902
16199,-8554490.17,419182.1803,5023.944336
16200,-8562366.486,418950.524,409
16201,-8562134.83,418950.524,2774
16202,-8561903.173,418950.524,3650
16203,-8561671.517,418950.524,4200.5
16204,-8561439.861,418950.524,4463
16205,-8561208.204,418950.524,2526
16206,-8560744.891,418950.524,2716
16207,-8559123.297,418950.524,5087
16208,-8558891.641,418950.524,4852.333496
16209,-8558659.984,418950.524,4913.416504
16210,-8558428.328,418950.524,5185.90918
16211,-8558196.672,418950.524,4713.944336
16212,-8557965.015,418950.524,4568.842285
16213,-8557733.359,418950.524,4726.850098
16214,-8557501.702,418950.524,4943.526367
16215,-8557270.046,418950.524,4552.761719
16216,-8557038.39,418950.524,4206.526367
16217,-8556806.733,418950.524,4551.293945
16218,-8556575.077,418950.524,4641.133301
16219,-8556343.421,418950.524,3824.125
16220,-8556111.764,418950.524,3950.944336
16221,-8555880.108,418950.524,4640
16222,-8555648.452,418950.524,4523.125
16223,-8562366.486,418718.8676,150
16224,-8561903.173,418718.8676,3631
16225,-8561671.517,418718.8676,3631
16226,-8559586.61,418718.8676,1510.5
16227,-8559354.953,418718.8676,2040
16228,-8559123.297,418718.8676,1895.833374
16229,-8558891.641,418718.8676,1566.333374
16230,-8558659.984,418718.8676,2179.399902
16231,-8558428.328,418718.8676,3828.235352
16232,-8558196.672,418718.8676,4048.666748
16233,-8557965.015,418718.8676,4275.59082
16234,-8557733.359,418718.8676,4639.235352
16235,-8557501.702,418718.8676,4624.529297
16236,-8557270.046,418718.8676,4769.818359
16237,-8557038.39,418718.8676,4792.333496
16238,-8556806.733,418718.8676,4920.777832
16239,-8556343.421,418718.8676,4254.058594
16240,-8555648.452,418718.8676,4897.720215
16241,-8555185.139,418718.8676,4624.333496
16242,-8554721.826,418718.8676,4533.856934
16243,-8562366.486,418487.2112,150
16244,-8562134.83,418487.2112,150
16245,-8561903.173,418487.2112,202
16246,-8559354.953,418487.2112,319.3333435
16247,-8559123.297,418487.2112,183.1666718
16248,-8558659.984,418487.2112,1064.300049
16249,-8557965.015,418487.2112,4118.80957
16250,-8557270.046,418487.2112,4895.13623
16251,-8556575.077,418487.2112,4756.293945
16252,-8555648.452,418487.2112,4295.922852
16253,-8555416.795,418487.2112,4309.071289
16254,-8554490.17,418487.2112,4821.875
16255,-8554258.513,418487.2112,4996.958496
16256,-8558196.672,418255.5549,4107.222168
16257,-8556343.421,418255.5549,4921.4375
16258,-8554258.513,418255.5549,4740.5
16259,-8560513.235,418023.8985,850.333313
16260,-8560281.579,418023.8985,1819
16261,-8560049.922,418023.8985,2744.875
16262,-8559586.61,418023.8985,3758.777832
16263,-8558659.984,418023.8985,3630.947266
16264,-8558196.672,418023.8985,3868.476074
16265,-8557965.015,418023.8985,4527.95459
16266,-8557733.359,418023.8985,4614.149902
16267,-8557501.702,418023.8985,4487.444336
16268,-8557270.046,418023.8985,4819.077148
16269,-8557038.39,418023.8985,5302
16270,-8556806.733,418023.8985,4833.842285
16271,-8556575.077,418023.8985,4889.714355
16272,-8553795.201,418023.8985,4763.399902
16273,-8561208.204,417792.2422,227.3888855
16274,-8560976.548,417792.2422,544.1578979
16275,-8560744.891,417792.2422,2206.699951
16276,-8560513.235,417792.2422,3896.384521
16277,-8560281.579,417792.2422,4814
16278,-8560049.922,417792.2422,5077.25
16279,-8559818.266,417792.2422,4924.799805
16280,-8559586.61,417792.2422,4480.700195
16281,-8559354.953,417792.2422,4724.649902
16282,-8559123.297,417792.2422,5363.5
16283,-8558891.641,417792.2422,5216.476074
16284,-8558659.984,417792.2422,5294.210449
16285,-8558428.328,417792.2422,5101.391113
16286,-8558196.672,417792.2422,4773.149902
16287,-8557965.015,417792.2422,4851.850098
16288,-8557733.359,417792.2422,4867.947266
16289,-8557501.702,417792.2422,4824.631348
16290,-8557270.046,417792.2422,4611.643066
16291,-8556806.733,417792.2422,4562.866699
16292,-8556575.077,417792.2422,4929.333496
16293,-8556343.421,417792.2422,5070.947266
16294,-8556111.764,417792.2422,4991
16295,-8555880.108,417792.2422,4924.368652
16296,-8555648.452,417792.2422,4962.579102
16297,-8555185.139,417792.2422,5104.391113
16298,-8562829.799,417560.5858,393.6666565
16299,-8562598.142,417560.5858,422.3333435
16300,-8560744.891,417560.5858,1026.411743
16301,-8560513.235,417560.5858,3336.875
16302,-8560281.579,417560.5858,4633.100098
16303,-8560049.922,417560.5858,5036.166504
16304,-8559818.266,417560.5858,5123.416504
16305,-8559354.953,417560.5858,4548.388672
16306,-8559123.297,417560.5858,4734.476074
16307,-8558891.641,417560.5858,5158.894531
16308,-8558659.984,417560.5858,5211.899902
16309,-8558428.328,417560.5858,5227.818359
16310,-8558196.672,417560.5858,5314.058594
16311,-8557733.359,417560.5858,5112.052734
16312,-8557501.702,417560.5858,4723.681641
16313,-8557270.046,417560.5858,4523.866699
16314,-8557038.39,417560.5858,4620.200195
16315,-8556806.733,417560.5858,4364.82373
16316,-8556575.077,417560.5858,4870.153809
16317,-8556111.764,417560.5858,4885.071289
16318,-8555416.795,417560.5858,4912.649902
16319,-8555185.139,417560.5858,4942.217285
16320,-8562598.142,417328.9294,356.9090881
16321,-8562134.83,417328.9294,4557.579102
16322,-8560513.235,417328.9294,1123.285767
16323,-8560049.922,417328.9294,2782
16324,-8559818.266,417328.9294,2866.153809
16325,-8559586.61,417328.9294,3071.944336
16326,-8559354.953,417328.9294,2280.583252
16327,-8559123.297,417328.9294,2761.649902
16328,-8558891.641,417328.9294,2793
16329,-8558428.328,417328.9294,3268.846191
16330,-8558196.672,417328.9294,4182.588379
16331,-8557965.015,417328.9294,4000.8125
16332,-8557733.359,417328.9294,3593.866699
16333,-8557270.046,417328.9294,4302.333496
16334,-8557038.39,417328.9294,4339.285645
16335,-8556806.733,417328.9294,4202.652344
16336,-8556343.421,417328.9294,4772.772949
16337,-8556111.764,417328.9294,4641.777832
16338,-8555880.108,417328.9294,5211.5
16339,-8555648.452,417328.9294,5068.722168
16340,-8564683.05,417097.2731,318.7999878
16341,-8564219.737,417097.2731,73
16342,-8563061.455,417097.2731,395.2000122
16343,-8562829.799,417097.2731,1299
16344,-8562598.142,417097.2731,2140.285645
16345,-8562366.486,417097.2731,3585
16346,-8562134.83,417097.2731,4744
16347,-8561903.173,417097.2731,4810.692383
16348,-8561671.517,417097.2731,4832.200195
16349,-8561439.861,417097.2731,4967.478027
16350,-8560281.579,417097.2731,1010.117676
16351,-8560049.922,417097.2731,774.222229
16352,-8559818.266,417097.2731,1232.058838
16353,-8559586.61,417097.2731,2252.210449
16354,-8559354.953,417097.2731,3112.646973
16355,-8558891.641,417097.2731,3444.800049
16356,-8558659.984,417097.2731,3922.263184
16357,-8558428.328,417097.2731,3668.875
16358,-8556806.733,417097.2731,4536.047852
16359,-8556343.421,417097.2731,4807.200195
16360,-8556111.764,417097.2731,4987.143066
16361,-8555880.108,417097.2731,5117.875
16362,-8555648.452,417097.2731,4931.263184
16363,-8555416.795,417097.2731,4769.736816
16364,-8555185.139,417097.2731,4750.600098
16365,-8564683.05,416865.6167,2690.769287
16366,-8563293.111,416865.6167,889.5
16367,-8563061.455,416865.6167,1382
16368,-8562829.799,416865.6167,3289
16369,-8562366.486,416865.6167,4333.227051
16370,-8562134.83,416865.6167,4654.260742
16371,-8561903.173,416865.6167,4861.899902
16372,-8561671.517,416865.6167,4947.78125
16373,-8561439.861,416865.6167,4925.833496
16374,-8561208.204,416865.6167,5042.439941
16375,-8560976.548,416865.6167,4964.952148
16376,-8560281.579,416865.6167,3986
16377,-8560049.922,416865.6167,4159.1875
16378,-8559354.953,416865.6167,3759
16379,-8559123.297,416865.6167,4318.600098
16380,-8558891.641,416865.6167,4574.600098
16381,-8558659.984,416865.6167,4515.157715
16382,-8558196.672,416865.6167,5009.368652
16383,-8557965.015,416865.6167,5113.315918
16384,-8557733.359,416865.6167,4917.9375
16385,-8557501.702,416865.6167,4956
16386,-8557038.39,416865.6167,4689.842285
16387,-8556806.733,416865.6167,4768.588379
16388,-8556575.077,416865.6167,4417.350098
16389,-8556343.421,416865.6167,4822.761719
