"","long","lat","EVI","Bio9","Bio16"
"1987",-78.3958333333333,2.42083333333333,4722,254,1294
"1988",-78.3541666666667,2.42083333333333,5243,254,1312
"1989",-78.3375,2.42083333333333,5294,255,1318
"1990",-78.3041666666667,2.42083333333333,4005,255,1328
"1991",-78.5875,2.4125,4713,252,1196
"1992",-78.5041666666667,2.4125,4037,254,1242
"1993",-78.4291666666667,2.4125,6579,254,1281
"1994",-78.3291666666667,2.4125,3504,255,1322
"1995",-78.5875,2.40416666666667,5174,253,1194
"1996",-78.3958333333333,2.40416666666667,3761,255,1297
"1997",-78.3875,2.40416666666667,3763,255,1301
"1998",-78.3708333333333,2.40416666666667,4987,255,1308
"1999",-78.5958333333333,2.39583333333333,4711,NA,NA
"2000",-78.5791666666667,2.39583333333333,5161,252,1202
"2001",-78.5708333333333,2.39583333333333,4185,253,1205
"2002",-78.5958333333333,2.3875,5271,NA,NA
"2003",-78.5791666666667,2.3875,4656,253,1201
"2004",-78.6125,2.37916666666667,4553,NA,NA
"2005",-78.6041666666667,2.37916666666667,4948,NA,NA
"2006",-78.3125,2.37916666666667,5637,255,1335
"2007",-78.6125,2.37083333333333,5033,NA,NA
"2008",-78.6041666666667,2.37083333333333,5376,NA,NA
"2009",-78.6041666666667,2.3625,4730,NA,NA
"2010",-78.6125,2.35416666666667,4328,253,1180
"2011",-78.5875,2.35416666666667,4318,252,1197
"2012",-78.6125,2.34583333333333,5349,252,1181
"2013",-78.5958333333333,2.34583333333333,5578,254,1189
"2014",-78.6208333333333,2.3375,2898,NA,NA
"2015",-78.6125,2.3375,4964,253,1181
"2016",-78.6041666666667,2.3375,5292,253,1183
"2017",-78.6208333333333,2.32916666666667,4825,253,1174
"2018",-78.6125,2.32916666666667,5001,252,1180
"2019",-78.6041666666667,2.32916666666667,5312,254,1183
"2020",-78.6291666666667,2.32083333333333,254,254,1165
"2021",-78.6208333333333,2.32083333333333,5401,252,1175
"2022",-78.6125,2.32083333333333,4749,253,1179
"2023",-78.6375,2.3125,278,NA,NA
"2024",-78.6291666666667,2.3125,4338,253,1169
"2025",-78.6375,2.30416666666667,3823,252,1163
"2026",-78.6291666666667,2.30416666666667,4335,252,1168
"2027",-78.6208333333333,2.30416666666667,4711,253,1174
"2028",-78.6458333333333,2.29583333333333,4817,NA,NA
"2029",-78.6375,2.29583333333333,4076,252,1163
"2030",-78.6291666666667,2.29583333333333,4818,252,1168
"2031",-78.6208333333333,2.29583333333333,4744,253,1174
"2032",-78.6458333333333,2.2875,5457,253,1155
"2033",-78.6375,2.2875,4124,252,1162
"2034",-78.6291666666667,2.2875,2980,252,1169
"2035",-78.6208333333333,2.2875,4844,253,1175
"2036",-78.6458333333333,2.27916666666667,5057,253,1153
"2037",-78.6375,2.27916666666667,4792,253,1161
"2038",-78.6291666666667,2.27916666666667,4534,253,1167
"2039",-78.6208333333333,2.27916666666667,3846,253,1173
"2040",-78.6541666666667,2.27083333333333,5828,NA,NA
"2041",-78.6458333333333,2.27083333333333,4965,253,1154
"2042",-78.6375,2.27083333333333,4873,253,1161
"2043",-78.6291666666667,2.27083333333333,4808,253,1168
"2044",-78.6208333333333,2.27083333333333,4472,253,1173
"2045",-78.6458333333333,2.2625,5076,252,1156
"2046",-78.6375,2.2625,5281,253,1161
"2047",-78.6291666666667,2.2625,5324,253,1167
"2048",-78.6208333333333,2.2625,3962,253,1172
"2049",-78.6458333333333,2.25416666666667,3973,252,1155
"2050",-78.6375,2.25416666666667,4175,253,1161
"2051",-78.6291666666667,2.25416666666667,4770,253,1166
"2052",-78.6208333333333,2.25416666666667,4854,254,1170
"2053",-78.6625,2.24583333333333,5517,253,1139
"2054",-78.6541666666667,2.24583333333333,4814,252,1148
"2055",-78.6458333333333,2.24583333333333,4050,252,1155
"2056",-78.6375,2.24583333333333,4991,253,1160
"2057",-78.6291666666667,2.24583333333333,5169,254,1162
"2058",-78.6208333333333,2.24583333333333,5968,254,1170
"2059",-78.6708333333333,2.2375,4488,NA,NA
"2060",-78.6625,2.2375,3593,252,1142
"2061",-78.6458333333333,2.2375,4669,253,1152
"2062",-78.6875,2.22916666666667,5075,NA,NA
"2063",-78.6791666666667,2.22916666666667,4501,NA,NA
"2064",-78.6625,2.22916666666667,3071,252,1140
"2065",-78.6791666666667,2.22083333333333,5186,NA,NA
"2066",-78.6708333333333,2.22083333333333,4399,NA,NA
"2067",-78.6625,2.22083333333333,4758,252,1140
"2068",-78.6875,2.2125,6051,NA,NA
"2069",-78.6791666666667,2.2125,5059,NA,NA
"2070",-78.6708333333333,2.2125,3955,253,1129
"2071",-78.6625,2.2125,3692,253,1138
"2072",-78.6791666666667,2.20416666666667,5503,253,1120
"2073",-78.6625,2.20416666666667,5386,253,1134
"2074",-78.6875,2.19583333333333,5287,253,1111
"2075",-78.6791666666667,2.19583333333333,5458,254,1119
"2076",-78.7041666666667,2.1875,4985,NA,NA
"2077",-78.6958333333333,2.17916666666667,5331,NA,NA
"2078",-78.6875,2.17916666666667,5364,253,1109
"2079",-78.7041666666667,2.17083333333333,5663,NA,NA
"2080",-78.6958333333333,2.17083333333333,5173,NA,NA
"2081",-78.7041666666667,2.1625,2462,NA,NA
"2082",-78.6958333333333,2.1625,4371,NA,NA
"2083",-78.6875,2.1625,5019,NA,NA
"2084",-78.7041666666667,2.15416666666667,4701,NA,NA
"2085",-78.6958333333333,2.15416666666667,5220,NA,NA
"2086",-78.6875,2.15416666666667,5140,NA,NA
"2087",-78.6791666666667,2.15416666666667,4402,NA,NA
"2088",-78.7041666666667,2.14583333333333,5700,NA,NA
"2089",-78.6958333333333,2.14583333333333,4810,NA,NA
"2090",-78.6875,2.14583333333333,5281,NA,NA
"2091",-78.6791666666667,2.14583333333333,4800,NA,NA
"2092",-78.6708333333333,2.14583333333333,5622,254,1119
"2093",-78.6958333333333,2.1375,5253,NA,NA
"2094",-78.6875,2.1375,5132,NA,NA
"2095",-78.6791666666667,2.1375,4150,NA,NA
"2096",-78.6708333333333,2.1375,5407,NA,NA
"2097",-78.6625,2.1375,4721,254,1125
"2098",-78.6958333333333,2.12916666666667,5356,NA,NA
"2099",-78.6875,2.12916666666667,4285,NA,NA
"2100",-78.6791666666667,2.12916666666667,3817,NA,NA
"2101",-78.6708333333333,2.12916666666667,3637,NA,NA
"2102",-78.6625,2.12916666666667,4306,253,1128
"2103",-78.6958333333333,2.12083333333333,5448,NA,NA
"2104",-78.6791666666667,2.10416666666667,4667,NA,NA
"2105",-78.6791666666667,2.09583333333333,5404,NA,NA
"2106",-78.6708333333333,2.09583333333333,4986,NA,NA
"2107",-78.6791666666667,2.0875,5576,NA,NA
"2108",-78.6541666666667,2.0875,4868,253,1128
"2109",-78.6708333333333,2.0625,4614,NA,NA
"2110",-78.6625,2.02916666666667,5885,NA,NA
"2111",-78.6458333333333,2.02916666666667,4957,253,1130
"2112",-78.6458333333333,2.02083333333333,4854,253,1127
"2113",-78.6375,2.02083333333333,4594,253,1137
"2114",-78.6375,2.0125,4343,254,1135
"2115",-78.6291666666667,2.0125,4520,253,1147
"2116",-78.6208333333333,2.0125,5413,NA,NA
"2117",-78.6375,2.00416666666667,4948,254,1134
"2118",-78.6125,2.00416666666667,5426,NA,NA
"2119",-78.6041666666667,2.00416666666667,5231,NA,NA
"2120",-78.5958333333333,1.99583333333333,5288,NA,NA
"2121",-78.5708333333333,1.99583333333333,4795,254,1224
"2122",-78.6625,1.9875,6224,NA,NA
"2123",-78.5875,1.9875,5553,NA,NA
"2124",-78.5708333333333,1.9875,4655,254,1225
"2125",-78.6625,1.97916666666667,5034,NA,NA
"2126",-78.5791666666667,1.97916666666667,4453,254,1212
"2127",-78.5875,1.97083333333333,3559,255,1194
"2128",-78.5791666666667,1.9625,4885,254,1210
"2129",-78.5708333333333,1.9375,5325,253,1232
"2130",-78.5458333333333,1.92916666666667,5037,254,1265
"2131",-78.5541666666667,1.92083333333333,4761,NA,NA
"2132",-78.5458333333333,1.92083333333333,5203,254,1267
"2133",-78.5625,1.9125,5125,NA,NA
"2134",-78.5541666666667,1.9125,4911,NA,NA
"2135",-78.5458333333333,1.9125,4661,254,1264
"2136",-78.5375,1.9125,4726,254,1278
"2137",-78.5291666666667,1.9125,4845,254,1291
"2138",-78.5125,1.9125,5368,254,1319
"2139",-78.5041666666667,1.9125,4763,254,1334
"2140",-78.5458333333333,1.90416666666667,5022,254,1263
"2141",-78.5375,1.90416666666667,4871,254,1279
"2142",-78.5458333333333,1.89583333333333,5151,254,1264
"2143",-78.5375,1.89583333333333,3874,255,1276
"2144",-78.5375,1.8875,5440,255,1274
"2145",-78.5375,1.85416666666667,4034,255,1280
"2146",-78.5291666666667,1.85416666666667,5191,254,1299
"2147",-78.5208333333333,1.84583333333333,4506,254,1315
"2148",-78.8041666666667,1.82083333333333,4217,NA,NA
"2149",-78.8375,1.8125,3868,253,876
"2150",-78.8291666666667,1.8125,6089,NA,NA
"2151",-78.8208333333333,1.8125,4731,NA,NA
"2152",-78.7458333333333,1.8125,4032,NA,NA
"2153",-78.7375,1.8125,4305,NA,NA
"2154",-78.5458333333333,1.8125,4717,254,1276
"2155",-78.5375,1.8125,5474,255,1285
"2156",-78.8458333333333,1.80416666666667,5264,252,874
"2157",-78.8375,1.80416666666667,5501,253,877
"2158",-78.8291666666667,1.80416666666667,4674,253,882
"2159",-78.7958333333333,1.80416666666667,5061,253,896
"2160",-78.8625,1.79583333333333,4661,253,867
"2161",-78.8541666666667,1.79583333333333,4880,253,871
"2162",-78.8458333333333,1.79583333333333,5143,252,875
"2163",-78.8208333333333,1.79583333333333,6554,253,886
"2164",-78.8125,1.79583333333333,5061,253,890
"2165",-78.8041666666667,1.79583333333333,4378,253,894
"2166",-78.7541666666667,1.79583333333333,4791,254,925
"2167",-78.7458333333333,1.79583333333333,4063,NA,NA
"2168",-78.5541666666667,1.79583333333333,5380,255,1255
"2169",-78.5375,1.79583333333333,5224,253,1293
"2170",-78.8708333333333,1.7875,5720,252,866
"2171",-78.8625,1.7875,4836,253,866
"2172",-78.8458333333333,1.7875,4662,253,877
"2173",-78.8291666666667,1.7875,4778,253,883
"2174",-78.8208333333333,1.7875,5974,252,889
"2175",-78.8041666666667,1.7875,3943,253,896
"2176",-78.7791666666667,1.7875,4186,254,908
"2177",-78.7708333333333,1.7875,3948,254,914
"2178",-78.7625,1.7875,3476,254,923
"2179",-78.7458333333333,1.7875,5107,254,939
"2180",-78.7125,1.7875,4258,253,984
"2181",-78.6958333333333,1.7875,854,255,1007
"2182",-78.6125,1.7875,5179,NA,NA
"2183",-78.8375,1.77916666666667,5898,253,878
"2184",-78.8291666666667,1.77916666666667,3714,253,883
"2185",-78.7125,1.77916666666667,4678,253,988
"2186",-78.7041666666667,1.77916666666667,3604,255,998
"2187",-78.6875,1.77916666666667,3975,253,1029
"2188",-78.6625,1.77916666666667,4035,254,1068
"2189",-78.6208333333333,1.77916666666667,4865,253,1146
"2190",-78.6125,1.77916666666667,5707,NA,NA
"2191",-78.8875,1.77083333333333,5226,252,855
"2192",-78.8708333333333,1.77083333333333,5526,252,867
"2193",-78.8625,1.77083333333333,5144,253,869
"2194",-78.8208333333333,1.77083333333333,5436,253,892
"2195",-78.8125,1.77083333333333,3834,253,897
"2196",-78.8041666666667,1.77083333333333,5370,253,901
"2197",-78.7625,1.77083333333333,5306,253,930
"2198",-78.7541666666667,1.77083333333333,5260,253,939
"2199",-78.7375,1.77083333333333,4422,253,957
"2200",-78.7041666666667,1.77083333333333,4521,253,1003
"2201",-78.6791666666667,1.77083333333333,4044,254,1042
"2202",-78.6625,1.77083333333333,5111,253,1074
"2203",-78.6041666666667,1.77083333333333,4998,NA,NA
"2204",-78.5875,1.77083333333333,3771,NA,NA
"2205",-78.5625,1.77083333333333,2401,254,1246
"2206",-78.5541666666667,1.77083333333333,5381,253,1265
"2207",-78.5458333333333,1.77083333333333,5490,254,1279
"2208",-78.8958333333333,1.7625,5383,253,849
"2209",-78.8625,1.7625,4854,252,869
"2210",-78.7958333333333,1.7625,5887,253,908
"2211",-78.7875,1.7625,5283,254,914
"2212",-78.7791666666667,1.7625,4668,253,920
"2213",-78.7708333333333,1.7625,4831,253,929
"2214",-78.7625,1.7625,3787,253,934
"2215",-78.7291666666667,1.7625,4121,254,971
"2216",-78.6708333333333,1.7625,3631,253,1061
"2217",-78.6208333333333,1.7625,3123,254,1142
"2218",-78.5958333333333,1.7625,2867,253,1194
"2219",-78.5875,1.7625,5876,NA,NA
"2220",-78.5541666666667,1.7625,5660,253,1276
"2221",-78.5125,1.7625,5472,255,1342
"2222",-78.7791666666667,1.75416666666667,4927,254,925
"2223",-78.7708333333333,1.75416666666667,4651,254,932
"2224",-78.7541666666667,1.75416666666667,4544,253,946
"2225",-78.7291666666667,1.75416666666667,5368,253,976
"2226",-78.6625,1.75416666666667,4933,253,1077
"2227",-78.6458333333333,1.75416666666667,4225,254,1104
"2228",-78.5958333333333,1.75416666666667,4030,253,1196
"2229",-78.9125,1.74583333333333,4644,251,848
"2230",-78.8125,1.74583333333333,5783,252,908
"2231",-78.7708333333333,1.74583333333333,4157,253,935
"2232",-78.7375,1.74583333333333,5379,253,969
"2233",-78.7208333333333,1.74583333333333,2978,253,990
"2234",-78.7125,1.74583333333333,5374,253,1003
"2235",-78.6625,1.74583333333333,4676,254,1075
"2236",-78.6291666666667,1.74583333333333,4953,253,1135
"2237",-78.6041666666667,1.74583333333333,4312,254,1174
"2238",-78.5958333333333,1.74583333333333,2206,254,1193
"2239",-78.5875,1.74583333333333,5716,254,1203
"2240",-78.5458333333333,1.74583333333333,5796,254,1283
"2241",-78.5291666666667,1.74583333333333,5493,254,1313
"2242",-78.5208333333333,1.74583333333333,5332,254,1334
"2243",-78.5125,1.74583333333333,5389,255,1348
"2244",-78.9208333333333,1.7375,4606,252,840
"2245",-78.9125,1.7375,4916,252,843
"2246",-78.9041666666667,1.7375,5180,252,847
"2247",-78.7708333333333,1.7375,4786,252,940
"2248",-78.7125,1.7375,5255,253,1007
"2249",-78.6875,1.7375,5185,253,1040
"2250",-78.6708333333333,1.7375,4116,254,1066
"2251",-78.6541666666667,1.7375,4384,254,1091
"2252",-78.6041666666667,1.7375,5057,254,1178
"2253",-78.5958333333333,1.7375,5283,253,1195
"2254",-78.5875,1.7375,5613,254,1210
"2255",-78.5708333333333,1.7375,5640,254,1235
"2256",-78.5541666666667,1.7375,5784,254,1268
"2257",-78.5375,1.7375,5127,254,1293
"2258",-78.9125,1.72916666666667,5119,251,847
"2259",-78.6458333333333,1.72916666666667,4934,254,1105
"2260",-78.6125,1.72916666666667,4523,254,1164
"2261",-78.6041666666667,1.72916666666667,4759,253,1181
"2262",-78.5875,1.72916666666667,4022,254,1211
"2263",-78.5708333333333,1.72916666666667,4690,255,1233
"2264",-78.5625,1.72916666666667,5426,254,1251
"2265",-78.5541666666667,1.72916666666667,5941,254,1271
"2266",-78.5291666666667,1.72916666666667,5102,254,1315
"2267",-78.9375,1.72083333333333,5702,252,830
"2268",-78.7208333333333,1.72083333333333,5623,253,997
"2269",-78.6791666666667,1.72083333333333,4505,254,1055
"2270",-78.5708333333333,1.72083333333333,5468,254,1235
"2271",-78.5541666666667,1.72083333333333,5201,254,1265
"2272",-78.9375,1.7125,5229,252,833
"2273",-78.6875,1.7125,2805,253,1047
"2274",-78.9375,1.70416666666667,4854,252,833
"2275",-78.5708333333333,1.70416666666667,4192,254,1236
"2276",-78.9208333333333,1.69583333333333,5241,253,842
"2277",-78.9625,1.67916666666667,4087,253,814
"2278",-78.9708333333333,1.67083333333333,4996,252,812
"2279",-78.9958333333333,1.6625,5999,253,794
"2280",-78.9875,1.6625,5734,252,803
"2281",-78.9791666666667,1.6625,5640,252,812
"2282",-78.9708333333333,1.6625,5414,252,819
"2283",-79.0041666666667,1.65416666666667,6420,253,788
"2284",-78.9958333333333,1.65416666666667,5456,252,796
"2285",-78.9875,1.65416666666667,5292,252,805
"2286",-78.9791666666667,1.65416666666667,5577,251,815
"2287",-78.9958333333333,1.6375,5294,252,799
"2288",-78.9875,1.6375,5735,253,804
"2289",-78.9958333333333,1.62916666666667,4878,252,800
"2290",-78.9875,1.62916666666667,4623,251,807
"2291",-78.9958333333333,1.62083333333333,5426,252,802
"2292",-78.9875,1.62083333333333,5785,252,810
"2293",-78.9958333333333,1.6125,3519,253,796
"2294",-78.9875,1.6125,5529,252,810
"2295",-78.9791666666667,1.6125,5258,252,815
"2296",-78.9875,1.60416666666667,6155,253,805
"2297",-78.9625,1.60416666666667,4914,252,829
"2298",-78.9541666666667,1.60416666666667,5972,253,833
"2299",-78.9458333333333,1.60416666666667,5354,252,840
"2300",-78.9125,1.60416666666667,4506,252,868
"2301",-78.9041666666667,1.60416666666667,4834,253,874
"2302",-78.9541666666667,1.59583333333333,4995,253,832
"2303",-78.9458333333333,1.59583333333333,3934,253,841
"2304",-78.9375,1.59583333333333,5354,252,846
"2305",-78.9291666666667,1.59583333333333,5837,252,853
"2306",-78.9125,1.59583333333333,3784,252,866
"2307",-78.9458333333333,1.5875,2472,252,839
"2308",-78.9291666666667,1.5875,4959,252,857
"2309",-78.9208333333333,1.5875,4919,252,864
"2310",-78.9125,1.5875,4320,252,868
"2311",-78.8541666666667,1.5875,5369,252,918
"2312",-78.9208333333333,1.57916666666667,4323,252,864
"2313",-78.9125,1.57916666666667,5167,252,871
"2314",-78.8625,1.57916666666667,5094,252,911
"2315",-78.8541666666667,1.57916666666667,4977,252,919
"2316",-78.9125,1.57083333333333,4574,252,872
"2317",-78.9041666666667,1.57083333333333,5350,252,879
"2318",-78.8875,1.57083333333333,3851,253,891
"2319",-78.8791666666667,1.57083333333333,4880,253,898
"2320",-78.8625,1.57083333333333,4683,252,914
"2321",-78.9125,1.5625,4943,253,875
"2322",-78.9041666666667,1.5625,4461,253,880
"2323",-78.8958333333333,1.5625,5394,252,890
"2324",-78.8875,1.5625,4586,252,896
"2325",-78.8625,1.5625,4667,252,920
"2326",-78.8541666666667,1.5625,4726,253,921
"2327",-78.8375,1.5625,3276,253,934
"2328",-78.9041666666667,1.55416666666667,5188,252,883
"2329",-78.8875,1.55416666666667,5410,252,896
"2330",-78.8625,1.55416666666667,3050,252,919
"2331",-78.8375,1.55416666666667,2802,253,937
"2332",-78.8958333333333,1.54583333333333,4168,NA,NA
"2333",-78.8708333333333,1.54583333333333,4247,253,911
"2334",-78.8541666666667,1.54583333333333,1139,253,926
"2335",-78.8291666666667,1.54583333333333,3818,253,944
"2336",-78.8625,1.5375,5215,253,919
"2337",-78.8541666666667,1.5375,4972,253,926
"2338",-78.8208333333333,1.5375,3143,253,953
"2339",-78.8625,1.52916666666667,5003,NA,NA
"2340",-78.8541666666667,1.52916666666667,5157,253,931
"2341",-78.8458333333333,1.52916666666667,3433,252,935
"2342",-78.8708333333333,1.52083333333333,5072,NA,NA
"2343",-78.8625,1.52083333333333,4658,NA,NA
"2344",-78.8458333333333,1.52083333333333,4675,253,938
"2345",-78.8625,1.5125,5072,NA,NA
"2346",-78.8541666666667,1.5125,4914,253,934
"2347",-78.8291666666667,1.5125,4942,253,952
"2348",-78.8041666666667,1.5125,3744,253,970
"2349",-78.8125,1.50416666666667,3281,253,965
"2350",-78.8041666666667,1.50416666666667,3458,253,972
"2351",-78.8208333333333,1.49583333333333,3518,253,961
"2352",-78.7958333333333,1.49583333333333,4180,253,980
"2353",-78.7875,1.49583333333333,4241,253,988
"2354",-78.8541666666667,1.4875,4910,253,938
"2355",-78.8041666666667,1.47916666666667,3523,253,977
"2356",-78.7958333333333,1.47916666666667,4408,254,981
"2357",-78.8041666666667,1.47083333333333,5204,253,975
"2358",-78.7958333333333,1.47083333333333,4536,254,983
"2359",-78.8208333333333,1.4625,4878,253,967
"2360",-78.8125,1.4625,4176,253,971
"2361",-78.8041666666667,1.4625,4911,253,981
"2362",-78.8291666666667,1.45416666666667,5704,253,962
"2363",-78.8708333333333,1.44583333333333,5674,NA,NA
"2364",-78.8041666666667,1.44583333333333,3188,254,981
"2365",-78.7958333333333,1.44583333333333,4759,254,986
"2366",-78.7875,1.44583333333333,4403,254,992
"2367",-78.7791666666667,1.44583333333333,5599,254,1001
"2368",-78.8125,1.4375,2968,255,973
"2369",-78.7958333333333,1.4375,4458,254,988
"2370",-78.8375,1.42083333333333,5833,NA,NA
"2371",-78.8291666666667,1.42083333333333,4188,254,965
"2372",-78.8208333333333,1.42083333333333,3231,254,973
"2373",-78.8041666666667,1.42083333333333,3494,254,981
"2374",-78.7791666666667,1.42083333333333,3778,254,1003
"2375",-78.8291666666667,1.4125,2493,255,964
"2376",-78.7791666666667,1.4125,3844,255,992
"2377",-78.7708333333333,1.4125,4274,255,1000
"2378",-78.8291666666667,1.40416666666667,3526,256,962
"2379",-78.7875,1.40416666666667,2908,255,988
"2380",-78.7708333333333,1.40416666666667,4452,255,996
"2381",-78.7625,1.40416666666667,4936,253,1008
"2382",-78.8208333333333,1.39583333333333,4745,254,967
"2383",-78.8125,1.39583333333333,5766,254,980
"2384",-78.7791666666667,1.39583333333333,3452,254,993
"2385",-78.7708333333333,1.3875,4296,254,998
